id,app_ym,Org,pro_label,target,sampwt,hit_rule,appAge,appResidence,appTimeAddress,appIncome,appOcc,appFinanceCo,appChkSv,dealNewUsed,dealLoanToVal,cbFICO,cbTimeFile,cbMosAvg,cbUtilizn,cb90Ever,cbPctGood,cbMosDlq,cbInq5Mos,cbMosInq,quickmodel_score
5178,201904,Org2,product_B,1,0.43039365,1,45,R,2,3750,g,N,3,N,73,660,2008,7,6,2,50,20,4,0,763
5179,201808,Org2,product_A,-2,1.00692511,1,42,H,22,2072,b,F,2,U,59.1000061,638,607,23,-99000672,0,100,-99000576,0,6,723
5180,201906,Org2,product_B,-2,1.17956953,1,31,H,10,4000,g,N,3,N,91.10000038,613,1208,17,70,0,91,24,12,0,658
5181,201906,Org2,product_A,-2,1.00692511,1,23,M,1,1220,f,F,2,N,87.20000076,600,208,-99000784,85,0,100,-99000576,6,0,609
5182,201808,Org1,product_A,1,1.00692511,1,24,H,1,2000,g,N,3,N,100,685,307,-99000784,50,0,100,-99000576,2,1,743
5183,201905,Org1,product_A,-2,6.41205561,1,39,H,16,3186,f,F,3,N,89.80000019,672,1509,5,40,1,60,11,8,0,712
5184,201811,Org1,product_B,0,46.11369129,1,26,R,0,1600,f,N,2,N,90.60000038,,-99000784,5,-99000712,1,0,33,4,0,653
5185,201812,Org1,product_A,1,2.29796634,1,45,H,3,2667,f,F,3,N,100,665,909,-99000784,67,1,75,15,0,-99000672,723
5186,201903,Org2,product_A,1,33.82770585,1,29,R,0,3800,f,F,2,N,96.40000057,571,807,-99000784,87,1,62,2,11,0,602
5187,201903,Org1,product_A,1,1.00692511,1,59,H,6,4063,r,N,3,N,89.5,712,1402,-99000784,501,0,100,-99000576,0,-99000672,758
5188,201807,Org1,product_A,-2,1.00692511,1,34,H,7,2000,w,N,2,N,92.40000057,645,403,19,98,0,100,-99000576,3,0,669
5189,201901,Org2,product_B,-2,1.17956953,1,38,H,0,1000,"",N,3,N,80,679,907,-99000784,0,1,55,25,4,0,679
5190,201903,Org2,product_A,1,0.38633483,1,29,H,2,3780,b,M,3,U,93.60000038,655,803,49,26,1,94,18,1,0,764
5191,201811,Org2,product_A,1,1.34594122,1,56,H,56,1640,p,F,3,U,79.40000916,652,910,-99000784,22,0,100,-99000576,4,0,732
5192,201905,Org1,product_A,0,46.21815156,0,47,M,3,2760,f,F,3,U,72.70001221,617,1402,1,51,1,65,3,9,0,
5193,201810,Org2,product_B,1,1.17956953,1,25,H,3,1000,"",N,3,U,84,,506,17,-99000672,0,0,1,1,5,633
5194,201811,Org1,product_A,-2,1.00692511,1,35,H,5,2400,e,_,2,N,88.80000019,638,1211,25,62,0,88,33,8,0,709
5195,201808,Org1,product_B,-2,1.00692511,1,61,H,20,1488,"",F,3,U,94.60000038,662,508,26,-99000672,0,100,-99000576,8,0,576
5196,201906,Org2,product_B,1,1.17956953,1,31,H,10,4000,g,N,3,N,91.10000038,613,1208,17,70,0,91,24,12,0,658
5197,201807,Org1,product_A,-2,1.3561881,1,31,H,0,833,f,N,2,U,92,644,309,-99000784,41,0,75,1,3,0,692
5198,201811,Org2,product_A,-2,1.00692511,1,23,R,3,3352,f,F,3,N,84.5,696,305,-99000784,0,0,100,-99000576,9,0,691
5199,201906,Org1,product_B,1,2.16002448,1,25,H,0,1100,y,M,3,N,91.30000019,,4,-99000784,-99000672,0,-99000712,-99000576,3,0,697
5200,201905,Org2,product_B,-2,1.00692511,1,33,H,0,4000,g,F,3,N,88.80000019,669,808,-99000784,-99000712,1,71,15,2,0,706
5201,201904,Org2,product_B,0,28.34083432,1,23,R,0,2300,g,N,3,N,89.30000019,618,505,1,89,0,92,32,4,0,678
5202,201905,Org2,product_A,-2,1.00692511,1,-99000792,H,12,1400,g,F,3,N,88.70000076,724,709,33,0,0,100,-99000576,4,0,671
5203,201811,Org1,product_B,1,1.00692511,1,52,R,3,3750,"",N,0,N,79.70001221,540,1306,-99000784,63,17,34,1,6,0,562
5204,201812,Org1,product_A,-2,1.00692511,1,34,H,14,3150,w,F,3,U,83.30000305,561,1004,-99000784,42,0,82,2,5,1,681
5205,201904,Org2,product_B,1,11.5136456,1,27,H,6,2833,f,F,3,N,93.5,552,807,-99000784,43,0,60,2,8,0,612
5206,201902,Org1,product_A,1,1.00692511,1,25,R,0,1472,g,F,3,N,71.30000305,628,209,-99000784,100,0,67,13,1,3,704
5207,201807,Org1,product_A,1,1.00692511,1,30,H,9,3000,y,F,3,U,86.30000019,707,1002,-99000784,36,0,80,24,1,0,766
5208,201808,Org1,product_A,-2,1.00692511,1,49,H,24,1152,w,M,0,U,88.90000057,616,204,2,-99000672,0,100,-99000576,2,1,621
5209,201901,Org1,product_B,-2,1.17956953,1,32,R,3,2200,u,N,2,N,87.5,647,607,29,69,0,92,43,2,0,680
5210,201905,Org2,product_B,0,28.34083432,1,52,H,8,2167,p,M,3,N,81.20001221,675,701,-99000784,47,0,70,10,2,0,791
5211,201811,Org1,product_A,-2,47.82656377,1,33,R,5,4667,f,M,3,U,85.20000076,597,410,1,50,0,67,2,3,0,681
5212,201808,Org1,product_A,-2,48.33020446,0,-99000792,R,2,3703,f,N,2,U,92.70000076,645,808,7,43,5,40,25,3,0,
5213,201906,Org2,product_A,1,1.00692511,1,23,R,0,1300,f,F,3,U,76.90000916,524,11,7,80,0,75,2,10,0,552
5214,201905,Org1,product_B,1,1.17956953,1,47,H,23,2300,g,_,3,N,79.1000061,633,103,-99000784,-99000672,0,0,0,0,-99000672,719
5215,201811,Org1,product_B,-2,1.00692511,1,26,R,1,1600,w,_,3,N,92.80000019,606,310,27,63,0,100,-99000576,5,0,641
5216,201810,Org2,product_A,0,45.01489003,1,25,H,1,6300,g,B,3,N,87.40000057,535,400,-99000784,59,1,69,2,4,0,639
5217,201811,Org2,product_B,-2,1.00692511,1,59,H,15,2200,y,N,2,U,79.1000061,712,1503,3,20,0,100,-99000576,2,0,771
5218,201901,Org1,product_B,0,28.34083432,1,22,R,0,2400,p,N,2,N,85.70000076,606,108,2,101,0,0,-99000712,3,0,634
5219,201809,Org1,product_B,1,7.38490695,1,19,R,1,1300,r,F,0,U,85.70000076,732,2911,-99000784,54,0,100,-99000576,4,0,665
5220,201906,Org2,product_B,-2,1.00692511,0,25,M,0,2917,r,N,3,U,70.5,564,401,-99000784,100,4,33,2,3,0,
5221,201906,Org2,product_A,1,2.99203811,1,39,R,2,1100,r,M,1,U,103.5,624,802,-99000784,-99000712,1,67,52,3,0,678
5222,201904,Org1,product_B,1,1.00692511,1,21,H,0,1290,f,N,0,N,92.70000076,551,300,-99000784,90,0,80,1,11,0,498
5223,201808,Org2,product_A,0,28.34083432,1,60,H,12,3800,w,M,2,N,79.80000305,747,2010,1,10,0,100,-99000576,0,8,795
5224,201807,Org2,product_A,1,3.85992568,1,-99000792,P,2,917,b,N,2,N,91.20000076,654,104,12,-99000672,0,100,-99000576,3,0,669
5225,201809,Org1,product_A,0,28.34083432,1,27,R,7,1500,y,B,1,U,70.80000305,765,309,-99000784,0,0,100,-99000576,0,22,724
5226,201901,Org1,product_A,1,1.00692511,1,44,H,22,2167,p,F,2,U,77.1000061,684,702,-99000784,-99000672,0,88,-99000576,4,0,696
5227,201906,Org1,product_A,0,28.34083432,1,61,H,23,1479,g,N,3,U,68,571,900,2,-99000672,1,50,11,9,0,676
5228,201905,Org1,product_B,0,47.56041645,1,30,R,4,2250,f,M,2,N,77.90000916,586,103,37,-99000672,0,100,-99000576,5,0,669
5229,201904,Org1,product_A,-2,1.17956953,1,38,H,9,3750,f,N,3,N,51.90000916,680,1100,-99000784,34,0,100,-99000576,3,0,782
5230,201905,Org2,product_B,-2,1.31165664,1,24,R,0,1513,w,M,3,N,95.30000019,599,406,4,72,0,92,1,6,0,673
5231,201810,Org1,product_B,1,1.00692511,1,20,H,1,2855,"",N,2,N,91.80000019,662,108,13,66,0,100,-99000576,3,0,631
5232,201905,Org1,product_B,0,28.34083432,1,62,H,0,2367,o,N,3,N,44.70001221,798,3003,-99000784,2,0,100,-99000576,2,0,781
5233,201808,Org2,product_A,-2,1.00692511,1,22,H,2,4800,y,F,3,U,85.80000019,691,305,22,0,0,100,-99000576,7,0,693
5234,201902,Org2,product_B,-2,1.00692511,0,18,H,0,1110,y,M,3,U,84.60000038,639,10,80,-99000672,0,100,-99000576,3,0,
5235,201812,Org1,product_B,1,1.00692511,1,21,P,12,1400,w,N,2,N,89.70000076,610,109,-99000784,99,0,100,-99000576,9,0,613
5236,201810,Org2,product_B,-2,1.00692511,0,41,H,5,4358,b,M,3,U,95.30000019,510,1002,-99000784,93,0,89,0,7,0,
5237,201905,Org1,product_B,1,1.00692511,1,22,P,22,1750,s,N,3,U,89.30000019,617,404,17,0,1,80,1,2,0,642
5238,201808,Org2,product_B,-2,11.39378241,1,26,P,21,1500,y,F,3,U,86.70000076,611,710,31,18,4,20,6,8,0,656
5239,201906,Org2,product_B,1,1.00692511,1,22,R,1,1650,y,M,3,N,83.40000916,607,207,-99000784,84,0,50,9,2,0,688
5240,201903,Org2,product_A,-2,28.34083432,1,33,M,20,2000,f,N,3,N,92.30000019,669,807,1,50,1,78,8,2,0,736
5241,201809,Org1,product_B,-2,1.17956953,1,36,H,15,1750,w,N,3,N,94.5,647,1300,24,30,0,67,10,5,0,702
5242,201812,Org1,product_B,0,40.14323802,1,22,R,0,1993,f,N,3,N,95.90000057,582,203,-99000784,85,0,86,-99000712,16,0,594
5243,201812,Org1,product_A,0,28.34083432,1,22,R,0,2298,k,N,3,N,49.20001221,695,111,1,23,0,100,-99000576,2,0,767
5244,201905,Org2,product_A,-2,1.00692511,1,51,Q,30,2065,y,N,3,N,80.80000305,622,1701,-99000784,89,0,100,-99000576,4,0,701
5245,201807,Org1,product_A,1,34.40816626,1,21,P,8,1300,w,B,0,U,82.30000305,576,305,9,81,1,50,4,7,0,569
5246,201902,Org1,product_B,0,49.78468643,0,36,R,2,3358,f,M,2,U,88.30000019,727,1501,1,60,0,100,-99000576,2,0,
5247,201901,Org2,product_B,1,10.09084004,1,46,H,4,1950,w,F,2,N,85.20000076,628,809,22,-99000712,1,73,11,7,0,641
5248,201807,Org2,product_B,-2,1.17956953,1,23,R,6,2859,y,N,3,N,72.5,602,209,9,80,0,80,-99000712,1,0,706
5249,201901,Org1,product_A,1,4.85441162,1,37,R,1,1366,w,M,1,N,78.80000305,572,910,0,-99000712,8,17,2,5,0,684
5250,201811,Org1,product_B,0,28.34083432,1,42,H,2,2880,"",N,3,N,81.90000916,649,1205,52,50,0,95,66,5,1,660
5251,201904,Org2,product_A,-2,1.00692511,1,58,H,5,10000,"",M,3,N,92.30000019,604,200,-99000784,93,0,100,-99000576,2,4,606
5252,201807,Org1,product_A,1,0.75300184,1,30,H,1,3600,w,N,3,N,92.10000038,657,700,22,38,0,100,-99000576,5,0,730
5253,201901,Org1,product_A,-2,1.00692511,1,22,R,1,1100,w,N,0,N,87.80000019,599,201,-99000784,-99000672,0,50,-99000712,9,0,548
5254,201808,Org1,product_A,-2,3.45263435,1,38,R,1,2500,b,F,3,N,90.40000057,561,1101,5,53,4,64,1,6,0,695
5255,201901,Org2,product_B,1,21.99139421,1,21,R,0,1086,h,F,0,N,94.70000076,645,303,3,97,0,100,-99000576,4,0,621
5256,201904,Org1,product_A,0,28.34083432,1,46,H,5,2667,y,M,2,N,96,680,1110,-99000784,74,0,100,-99000576,2,0,772
5257,201906,Org2,product_A,0,28.34083432,0,34,H,10,2100,y,N,3,N,96.10000038,706,804,-99000784,87,0,92,-99000576,1,0,
5258,201904,Org2,product_A,-2,1.00692511,1,43,H,10,2800,y,_,3,N,93.10000038,684,1410,-99000784,17,0,95,-99000576,3,0,759
5259,201812,Org1,product_B,1,1.17956953,1,51,H,3,1600,p,N,3,N,85.40000057,534,902,35,18,2,57,1,10,0,605
5260,201902,Org1,product_A,1,1.00692511,1,27,R,5,1800,f,N,3,N,75.6000061,523,310,-99000784,64,0,80,1,9,0,638
5261,201906,Org2,product_B,-2,1.00692511,1,22,P,20,1500,u,N,3,N,86.80000019,562,204,-99000784,99,0,75,5,15,0,578
5262,201809,Org2,product_B,1,1.00692511,1,32,H,1,1150,g,N,3,N,90.40000057,,907,-99000784,-99000712,0,100,-99000576,6,0,679
5263,201810,Org1,product_A,-2,1.17956953,1,19,P,14,1032,h,N,1,N,83.90000916,660,103,31,41,0,100,-99000576,10,0,659
5264,201808,Org2,product_B,0,41.89803538,1,42,H,14,4400,b,M,0,N,92.30000019,574,1302,2,46,1,0,2,19,0,653
5265,201809,Org1,product_B,1,1.00692511,0,87,Q,46,2000,f,N,3,U,92.70000076,741,907,37,17,0,100,-99000576,1,0,
5266,201904,Org1,product_B,-2,1.00692511,1,41,H,15,960,s,M,0,U,53.6000061,,102,-99000784,-99000672,0,-99000712,-99000576,5,0,656
5267,201811,Org1,product_A,0,47.82656377,1,33,R,5,4667,f,M,3,U,85.20000076,597,410,1,50,0,67,2,3,0,681
5268,201812,Org1,product_A,1,1.49280723,1,27,R,1,860,w,N,3,U,87.70000076,700,906,2,3,1,80,30,2,0,733
5269,201901,Org1,product_A,1,1.00692511,1,22,R,1,1100,w,N,0,N,87.80000019,599,201,-99000784,-99000672,0,50,-99000712,9,0,548
5270,201903,Org1,product_B,-2,1.17956953,1,40,H,24,1260,y,N,3,U,87.10000038,567,1304,-99000784,64,1,78,0,2,0,698
5271,201902,Org1,product_A,1,0.5499399,1,29,H,2,840,f,N,3,U,75.6000061,684,111,-99000784,-99000672,0,100,-99000576,1,0,732
5272,201809,Org1,product_B,1,1.00692511,1,70,R,8,672,b,M,1,U,79.20001221,617,502,-99000784,91,0,100,-99000576,3,1,676
5273,201905,Org2,product_A,-2,1.00692511,1,26,R,0,850,s,_,0,U,63.30000305,,2,30,-99000672,0,-99000712,-99000576,2,0,624
5274,201807,Org2,product_B,0,28.34083432,0,59,H,6,4400,b,N,3,N,73.1000061,697,1108,15,54,0,72,30,3,0,
5275,201810,Org2,product_B,0,31.45615311,1,25,R,0,1458,f,F,2,N,88.5,560,700,-99000784,0,3,67,1,13,0,593
5276,201902,Org1,product_B,1,23.43775741,1,23,R,1,2200,y,F,1,N,81.30000305,531,207,-99000784,89,0,0,0,5,0,607
5277,201808,Org1,product_A,-2,1.17956953,0,48,H,42,1625,p,F,1,N,77.40000916,589,211,-99000784,-99000672,0,50,-99000712,8,0,
5278,201902,Org1,product_A,1,1.17956953,0,20,P,15,1200,f,N,1,N,88.90000057,614,109,-99000784,72,0,50,3,9,0,
5279,201809,Org1,product_B,-2,4.04991514,1,54,R,2,1400,r,M,0,N,91.20000076,646,903,7,100,2,50,59,4,0,671
5280,201906,Org2,product_B,1,1.10079846,1,25,R,4,3067,b,M,2,N,100,645,603,2,93,0,93,-99000712,6,0,716
5281,201808,Org2,product_B,0,28.34083432,1,28,H,3,2300,f,N,3,N,88.60000038,675,800,1,60,0,100,-99000576,2,0,750
5282,201905,Org2,product_A,0,48.93201352,1,25,H,0,1664,w,_,3,N,93.20000076,652,402,14,23,0,75,3,5,0,714
5283,201903,Org1,product_A,0,42.32503077,1,26,P,10,2100,k,N,2,N,81.70001221,,109,14,-99000672,0,-99000712,-99000576,14,0,623
5284,201810,Org2,product_B,-2,1.00692511,1,22,H,1,1572,f,F,2,N,85.40000057,518,308,-99000784,89,1,88,2,9,0,558
5285,201811,Org2,product_B,-2,1.00692511,1,39,H,10,5000,"",N,3,N,93.90000057,575,805,-99000784,65,0,76,2,8,1,618
5286,201901,Org1,product_B,0,28.34083432,1,44,R,3,1650,w,N,3,U,62.80000305,721,1109,-99000784,0,1,67,12,1,0,764
5287,201902,Org1,product_A,1,2.01924198,1,35,R,0,1166,r,N,2,U,82.40000916,655,202,-99000784,83,0,100,-99000576,7,0,726
5288,201809,Org1,product_A,-2,1.00692511,1,35,R,4,2040,"",F,3,N,96.30000019,682,1002,-99000784,-99000712,1,50,36,3,0,655
5289,201904,Org1,product_B,-2,1.00692511,1,26,R,1,1408,r,M,3,N,85.10000038,609,303,59,74,1,83,4,3,0,698
5290,201903,Org1,product_B,-2,1.00692511,1,36,R,2,2725,p,N,3,U,90.20000076,613,11,-99000784,55,0,100,-99000576,12,0,652
5291,201904,Org1,product_B,-2,0.90457018,1,55,H,5,2123,g,_,2,U,84.90000057,667,910,-99000784,54,1,67,28,1,0,752
5292,201808,Org2,product_A,-2,1.17956953,1,23,P,18,2292,f,N,3,U,91.70000076,706,401,-99000784,17,0,100,-99000576,2,0,716
5293,201901,Org2,product_A,1,1.00692511,1,39,H,12,3000,k,B,3,N,79.80000305,627,509,-99000784,95,0,78,-99000712,2,1,678
5294,201812,Org1,product_A,1,11.53424478,0,21,R,2,1500,f,N,2,U,92.60000038,662,206,70,-99000672,0,100,-99000576,2,0,
5295,201808,Org1,product_B,1,1.00692511,1,29,R,3,1240,b,N,3,N,81,621,111,-99000784,-99000672,0,0,8,5,0,705
5296,201811,Org2,product_B,0,28.34083432,1,61,H,10,2200,g,N,3,N,26.20001221,705,2004,-99000784,88,0,100,-99000576,1,0,779
5297,201903,Org1,product_A,0,28.34083432,1,55,H,3,8000,s,_,3,U,83.90000916,755,2011,10,0,0,93,-99000576,4,0,704
5298,201807,Org2,product_B,0,28.34083432,1,30,R,3,1340,e,N,2,N,78.80000305,599,709,-99000784,0,2,0,2,3,0,698
5299,201903,Org2,product_A,-2,0.64422781,1,26,H,2,2200,b,F,3,N,80.70001221,622,409,33,35,1,86,5,2,3,707
5300,201809,Org1,product_B,1,17.984385,1,24,M,0,1121,k,N,2,U,88.30000019,564,201,-99000784,100,1,0,2,2,0,620
5301,201901,Org2,product_A,-2,13.48956604,1,27,R,2,2167,p,N,0,U,100,600,800,4,18,4,18,2,2,0,623
5302,201904,Org1,product_B,0,28.34083432,1,32,H,7,2921,g,M,3,N,74.40000916,767,2505,-99000784,28,0,100,-99000576,1,3,818
5303,201901,Org1,product_B,1,1.17956953,1,32,R,3,2200,u,N,2,N,87.5,647,607,29,69,0,92,43,2,0,680
5304,201906,Org2,product_A,-2,1.00692511,1,67,H,1,2662,k,N,3,N,95.20000076,643,609,-99000784,-99000712,1,93,36,5,1,681
5305,201904,Org2,product_B,1,12.4755235,1,36,R,1,758,y,M,3,U,96.20000076,537,702,-99000784,95,4,33,2,7,0,647
5306,201807,Org1,product_B,1,12.54947908,1,32,P,9,3000,f,N,3,U,93.90000057,647,705,29,100,1,67,53,10,0,603
5307,201902,Org2,product_B,1,11.83279474,0,29,H,1,2450,f,N,3,U,90.90000057,581,110,5,99,0,100,-99000576,12,0,
5308,201904,Org2,product_A,0,28.34083432,1,51,H,10,1411,r,F,2,U,83.20001221,755,809,2,0,0,100,-99000576,2,0,739
5309,201904,Org1,product_B,0,28.34083432,1,33,R,8,4833,f,M,2,N,82.20001221,639,807,-99000784,41,0,95,-99000576,6,0,743
5310,201906,Org2,product_A,0,48.55507627,1,28,H,2,2800,w,F,3,U,85.5,632,711,-99000784,26,1,87,3,4,0,695
5311,201808,Org1,product_A,0,49.32350757,1,23,H,0,1400,y,N,3,N,63.80000305,569,304,19,55,1,64,6,3,1,743
5312,201903,Org1,product_A,1,5.7725639,0,28,R,3,1583,p,_,0,N,93.30000019,,108,-99000784,-99000672,0,-99000712,-99000576,0,-99000672,
5313,201812,Org1,product_A,-2,0.91074093,0,39,H,25,1804,w,F,3,N,97.90000057,671,1004,3,9,0,60,5,4,0,
5314,201904,Org2,product_B,0,28.34083432,1,33,R,2,750,p,N,2,U,81.20001221,,806,31,-99000712,0,67,36,0,-99000672,683
5315,201808,Org2,product_A,0,43.99669771,1,24,P,24,1250,b,N,0,N,85.70000076,666,602,-99000784,-99000672,0,75,-99000712,3,0,661
5316,201903,Org2,product_B,1,1.00692511,1,24,R,0,1600,w,F,2,U,81.40000916,625,905,-99000784,36,0,40,3,11,0,625
5317,201807,Org1,product_B,1,1.00692511,1,19,P,19,1008,y,N,3,U,93.20000076,629,10,-99000784,-99000672,0,100,-99000576,4,0,627
5318,201812,Org2,product_B,-2,1.00692511,1,32,H,18,1868,p,N,2,U,86.20000076,627,1102,-99000784,0,0,57,10,3,0,660
5319,201901,Org2,product_A,0,28.34083432,1,40,R,5,1100,r,N,3,U,69.90000916,721,1011,-99000784,11,0,100,-99000576,4,0,802
5320,201904,Org1,product_B,1,1.00692511,1,21,P,19,2500,b,N,2,U,89,531,306,-99000784,51,0,54,2,9,0,610
5321,201810,Org2,product_A,-2,43.54075597,1,33,R,7,1833,h,N,3,N,81.70001221,595,109,14,-99000672,0,100,-99000576,8,0,662
5322,201901,Org2,product_B,1,8.60881602,1,37,R,1,1300,f,F,1,N,88.20000076,,607,-99000784,-99000672,2,20,49,4,0,628
5323,201904,Org1,product_B,1,1.00692511,1,37,R,0,2190,b,N,3,U,88.40000057,463,609,77,4620,0,33,1,3,2,617
5324,201811,Org1,product_B,1,4.35043734,1,25,Q,2,5833,g,N,2,N,82.5,579,604,5,27,2,47,2,5,0,695
5325,201809,Org2,product_B,1,1.00692511,0,27,H,3,1700,"",B,3,N,88.20000076,579,709,12,1,1,83,2,3,2,
5326,201811,Org2,product_B,-2,1.00692511,0,31,R,0,3800,p,M,3,U,93.70000076,646,905,-99000784,46,0,94,32,5,0,
5327,201904,Org1,product_A,1,1.17956953,1,36,H,11,1948,"",N,2,N,85.10000038,594,1009,13,100,0,78,1,7,0,587
5328,201902,Org1,product_B,1,9.17151592,1,37,H,12,3917,b,N,3,N,89.20000076,535,1507,20,60,12,19,1,10,0,641
5329,201810,Org1,product_A,-2,1.00692511,1,88,H,6,2500,"",F,3,N,81,558,703,-99000784,96,0,73,4,4,0,566
5330,201902,Org2,product_A,1,10.4148353,0,25,H,1,6000,w,N,2,U,73.20001221,543,501,2,-99000672,0,50,1,4,0,
5331,201807,Org2,product_B,1,1.00692511,1,39,P,8,1200,y,F,3,U,83.20001221,608,204,-99000784,-99000672,0,100,-99000576,5,0,657
5332,201903,Org2,product_A,1,1.00692511,1,25,R,1,2379,y,F,3,N,94.20000076,684,500,54,29,0,100,-99000576,8,0,706
5333,201808,Org2,product_B,1,5.87611115,1,40,H,16,2833,f,M,2,N,100,512,1201,-99000784,78,1,87,1,4,0,650
5334,201810,Org1,product_B,0,28.34083432,0,31,R,1,2791,p,F,3,N,77.20001221,621,603,35,58,0,77,5,5,0,
5335,201810,Org2,product_B,1,16.21015564,1,21,P,10,1263,f,F,2,N,86,628,204,4,0,0,50,8,14,0,586
5336,201906,Org1,product_B,-2,3.72886612,1,-99000792,Q,0,1897,b,N,3,N,93.90000057,652,1000,7,94,0,100,-99000576,7,0,667
5337,201905,Org1,product_B,0,28.34083432,1,37,H,9,25000,p,N,3,N,97.20000076,744,1701,-99000784,12,0,100,-99000576,3,0,761
5338,201905,Org1,product_B,0,28.34083432,1,37,H,5,1500,b,_,3,N,76.90000916,689,310,6,-99000672,0,100,-99000576,3,0,745
5339,201809,Org1,product_A,-2,1.00692511,1,22,P,11,1733,y,N,0,U,87.40000057,643,309,10,-99000672,1,50,35,2,0,618
5340,201901,Org2,product_B,-2,1.00692511,1,71,H,1,1800,g,N,0,N,93.90000057,658,-99000784,-99000784,-99000672,0,100,-99000576,4,0,645
5341,201902,Org1,product_A,0,28.34083432,1,55,H,1,2500,y,F,2,N,79.70001221,776,1003,1,0,0,100,-99000576,1,0,773
5342,201905,Org1,product_B,0,28.34083432,1,39,H,12,1990,w,F,3,U,64.1000061,614,1902,-99000784,35,1,67,2,1,0,734
5343,201810,Org2,product_A,-2,1.00692511,1,22,P,11,1100,k,F,3,U,87.40000057,633,100,6,-99000672,0,100,-99000576,10,0,575
5344,201810,Org1,product_A,-2,1.00692511,1,19,R,0,1250,b,N,1,U,89.20000076,689,200,21,34,0,100,-99000576,5,0,685
5345,201808,Org2,product_B,-2,1.00692511,1,49,R,1,2600,y,N,2,U,88.40000057,619,1111,-99000784,37,0,78,6,9,0,675
5346,201901,Org1,product_B,-2,1.00692511,1,21,H,0,2600,y,F,3,N,83.80000305,683,205,55,0,0,100,-99000576,3,0,709
5347,201810,Org2,product_B,-2,1.31759606,1,31,P,0,0,f,N,2,U,87.10000038,658,305,12,43,0,100,-99000576,3,0,710
5348,201807,Org2,product_B,-2,34.33430884,1,26,R,9,3833,y,F,3,U,94.90000057,575,602,50,91,0,67,7,9,0,607
5349,201807,Org2,product_B,-2,7.08958894,1,37,Q,1,2500,w,B,3,N,87.90000057,614,408,-99000784,-99000712,1,83,5,2,0,671
5350,201904,Org2,product_B,1,12.00037682,1,30,H,9,2300,f,F,2,U,84,581,111,18,-99000672,0,75,8,5,0,638
5351,201902,Org2,product_A,1,1.00692511,1,63,H,0,827,w,N,1,U,60.5,577,307,-99000784,-99000672,0,0,2,5,0,639
5352,201809,Org1,product_B,0,48.97175625,1,47,H,2,1005,k,N,2,N,85.30000019,684,1209,20,17,0,67,7,2,0,730
5353,201901,Org1,product_B,1,1.00692511,1,24,R,20,1435,b,N,2,N,86.60000038,594,109,-99000784,-99000672,0,100,-99000576,5,0,644
5354,201904,Org2,product_A,-2,14.01687126,1,19,R,0,2411,w,N,3,N,87.5,638,9,2,-99000672,0,100,-99000576,16,0,612
5355,201902,Org2,product_B,1,1.00692511,1,31,H,10,1600,f,N,0,N,87,608,1203,21,88,0,87,5,2,0,600
5356,201903,Org1,product_A,1,1.00692511,1,-99000792,H,42,640,f,F,1,U,100,659,304,25,-99000672,0,100,-99000576,2,0,583
5357,201809,Org1,product_A,0,45.56823785,1,22,R,1,1700,y,M,3,N,83.5,581,400,-99000784,97,0,88,-99000712,12,0,652
5358,201903,Org2,product_A,1,0.43209843,1,52,H,15,5693,f,N,3,U,100,775,1902,49,33,0,100,-99000576,0,-99000672,719
5359,201903,Org2,product_A,0,28.34083432,1,27,H,3,1517,r,F,3,U,58.1000061,724,610,24,33,0,93,46,0,-99000672,782
5360,201901,Org1,product_B,-2,1.00389553,1,72,H,12,1600,g,N,2,U,88.20000076,718,2100,78,17,0,90,-99000712,5,0,720
5361,201906,Org2,product_B,1,1.00692511,1,29,R,1,1200,o,N,2,U,94.10000038,648,109,1,-99000672,0,100,-99000576,8,0,675
5362,201808,Org1,product_A,-2,1.00692511,1,46,H,25,2100,y,N,3,N,86.5,718,2111,7,-99000672,0,100,-99000576,2,0,726
5363,201810,Org1,product_A,0,28.34083432,1,41,H,3,2633,r,N,2,N,63.6000061,727,1008,-99000784,38,0,100,-99000576,3,0,806
5364,201903,Org1,product_B,1,1.00692511,1,36,R,2,2725,p,N,3,U,90.20000076,613,11,-99000784,55,0,100,-99000576,12,0,652
5365,201808,Org2,product_B,-2,1.00692511,0,41,H,6,2790,s,N,2,U,69.30000305,643,506,-99000784,-99000672,0,100,-99000576,1,4,
5366,201811,Org1,product_B,1,1.00692511,1,52,H,18,1878,g,F,3,N,91.80000019,622,207,-99000784,-99000672,0,0,4,0,-99000672,664
5367,201807,Org1,product_B,-2,0.93449826,1,53,H,13,1400,g,N,3,U,96.90000057,756,1601,-99000784,34,0,100,-99000576,2,3,738
5368,201905,Org2,product_A,0,39.82168493,0,25,M,0,1600,s,N,2,N,91.5,,110,2,-99000672,0,-99000712,-99000576,8,0,
5369,201808,Org2,product_A,-2,1.00692511,0,20,P,20,1000,f,N,2,U,80.40000916,659,300,7,0,1,0,12,8,0,
5370,201812,Org1,product_B,0,30.59651594,1,24,P,5,3100,w,_,3,N,95.60000038,507,311,11,97,0,63,5,23,0,556
5371,201807,Org1,product_B,-2,1.00692511,1,-99000792,H,6,4500,w,N,3,N,90.90000057,681,602,8,65,0,100,-99000576,3,0,686
5372,201904,Org2,product_A,0,28.34083432,1,37,H,7,3400,f,N,3,U,67.20001221,553,2710,7,83,4,57,1,3,0,639
